Chr,QTL_Pos_lo,QTL_Pos_hi,QTL_phenotype,QTL_LOD,mash_Pos,mash_log10BF,mash_subpop,mash_phenotype
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,65085208,2.0978445946705744,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,65104101,3.1809477799281503,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,65104101,3.1809477799281503,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,65104101,3.1809477799281503,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,65104101,3.1809477799281503,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,65138317,2.4652121260444515,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,65138317,2.4652121260444515,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,65138317,2.4652121260444515,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,65138317,2.4652121260444515,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,65158129,3.2019565729678194,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,65158129,3.2019565729678194,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,65158129,3.2019565729678194,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,65158129,3.2019565729678194,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,65404895,3.445958203401443,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,65404895,3.445958203401443,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,65404895,3.445958203401443,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,65404895,3.445958203401443,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,65485951,4.145971947908625,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,65485951,4.145971947908625,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,65485951,4.145971947908625,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,65485951,4.145971947908625,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,65489610,2.8347003662930144,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,65489610,2.8347003662930144,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,65489610,2.8347003662930144,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,65489610,2.8347003662930144,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,65503119,2.633083140207283,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,65503119,2.633083140207283,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,65503119,2.633083140207283,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,65503119,2.633083140207283,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,65559856,2.5916741115820567,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,65559856,2.5916741115820567,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,65559856,2.5916741115820567,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,65559856,2.5916741115820567,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,65592709,2.3387759027947737,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,65592709,2.3387759027947737,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,65592709,2.3387759027947737,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,65592709,2.3387759027947737,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,65676256,3.0628388068872696,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,65676256,3.0628388068872696,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,65676256,3.0628388068872696,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,65676256,3.0628388068872696,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,65753865,4.883870019525637,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,65753865,4.883870019525637,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,65753865,4.883870019525637,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,65753865,4.883870019525637,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,65827263,2.0482162460024864,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,65827263,2.0482162460024864,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,65827263,2.0482162460024864,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,65827263,2.0482162460024864,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,65881073,5.808843718200607,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,65881073,5.808843718200607,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,65881073,5.808843718200607,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,65881073,5.808843718200607,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,65881363,2.5402385085050043,Midwest,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,65881363,2.5402385085050043,Midwest,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,65881363,2.5402385085050043,Midwest,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,65881363,2.5402385085050043,Midwest,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,34948347,2.9219720245103296,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,35261209,2.185747252366261,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,35432477,2.703750130959944,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,35541368,3.115164599594835,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,35585031,2.6884458806183105,Gulf,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,35585865,3.518876437290571,Gulf,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,35664943,2.4300665612599848,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,35693272,3.1992525755353354,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,35989667,3.5354113912038305,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,36013588,2.1178713306793955,Gulf,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,36015480,2.31072270421214,Gulf,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,36015480,2.621632363773473,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,36049315,2.223116698400551,Gulf,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,36050200,2.2703406411905975,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,36050330,2.8810561012438876,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,36086101,2.95853908918929,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,36086117,3.1280361443821807,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,36110647,2.175663335420866,Gulf,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,36137989,3.208405878577803,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,36201184,2.1048774566553425,Gulf,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,36821438,2.5427439377343903,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,36879252,2.3805090765836296,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,36893980,3.657670706538099,Gulf,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,36896282,2.548540820388021,Gulf,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,36896794,2.5849969675390447,Gulf,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,36910030,2.414038058057652,Gulf,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,36957144,3.3905363286298087,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,37028280,2.4795396632850975,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,37147233,2.139440906349735,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,37154435,2.497221066699128,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,37260841,2.0093004697747605,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,37458426,3.194407404953197,Midwest,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,37534270,4.449466800645328,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,37539457,2.2326394418243787,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,37608189,2.426869833563098,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,37697932,3.4521347617774354,Gulf,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,37922495,2.1273881160190458,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,38262292,4.279307871475157,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,38378669,2.3934527955553158,Gulf,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,38688836,3.175229277015038,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,38863231,3.6698617231250883,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,38863311,2.2329474108083858,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,38864608,2.36082812889112,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,38874499,3.1928248987082717,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,38898129,2.6268496908986827,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,38911996,2.2610830833007274,Gulf,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,39047050,2.1317340187884297,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,39052573,2.6195834247409917,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,39082455,2.874114178040695,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,39141898,2.6122377643893477,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,39162987,2.0699606881996773,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,39174066,2.05109468113274,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,39196994,2.5278975168381277,Both,flowering
Chr07K,34820000,39230000,dyln_fl50,14.0544889197659,39215420,2.8017894526956555,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,44187185,2.6052109555493512,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,44290824,2.562775217295541,Gulf,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,44292815,2.6855940749506075,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,44332432,4.299256582816927,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,44473857,2.252005274383054,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,44750946,2.326173926936585,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,44810697,2.3759729062055253,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,45140759,2.544356132827172,Midwest,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,45603224,2.3025716931342344,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,45654700,2.3745422965334186,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,45690869,3.1920066372545532,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,45697024,6.618061279649271,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,45707571,2.074779263427598,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,45717462,2.9622550053416057,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,45724525,3.334641191883786,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,45735332,3.7237957501144736,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,45751256,2.5336777026080006,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,45817421,3.672044916180512,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,45842895,2.5430438234725417,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,45843580,2.9413132618444626,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,45876348,3.977187278062043,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,45878407,2.1901270220946594,Gulf,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,45878407,2.389549869811022,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,45888881,3.861299315702267,Gulf,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,45925297,5.3170477629327415,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,46247096,3.451106143900216,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,46250095,3.1134071054552743,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,46262748,2.4930457581099623,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,46303392,2.9745743350770653,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,46309658,3.0890576050798293,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,46321419,2.7816809607907538,Both,flowering
Chr07N,43740000,46340000,CGDD_12C,13.5583381213042,46328194,2.8784135510742472,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,5558049,2.3516637731913965,Gulf,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,5558049,2.3516637731913965,Gulf,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,5565509,3.681980778139788,Both,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,5565509,3.681980778139788,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,5590943,2.9576131322543002,Gulf,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,5590943,2.9576131322543002,Gulf,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,5721326,2.331157516021737,Gulf,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,5721326,2.331157516021737,Gulf,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,5856933,2.40404967550198,Both,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,5856933,2.40404967550198,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,5886521,2.885990973890607,Both,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,5886521,2.885990973890607,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,6153004,2.0898309035656273,Both,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,6153004,2.0898309035656273,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,6155336,3.801162555364808,Both,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,6155336,3.801162555364808,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,6215952,3.575429539136177,Both,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,6215952,3.575429539136177,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,6366221,2.382622440547534,Gulf,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,6366221,2.382622440547534,Gulf,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,6371945,2.0410801624906516,Both,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,6371945,2.0410801624906516,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,6600594,2.823863914411096,Midwest,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,6600594,2.823863914411096,Midwest,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,6658195,2.0113553117258265,Both,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,6658195,2.0113553117258265,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,6675145,2.366003190191576,Gulf,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,6675145,2.366003190191576,Gulf,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,6813020,2.4297839933532344,Both,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,6813020,2.4297839933532344,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,6818774,3.667139800508473,Both,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,6818774,3.667139800508473,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,6909882,3.345640436508837,Midwest,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,6909882,3.345640436508837,Midwest,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,6958723,2.1826807962511987,Both,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,6958723,2.1826807962511987,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,7057575,3.7919213230682556,Both,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,7057575,3.7919213230682556,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,7386694,2.1822214236603226,Gulf,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,7386694,2.1822214236603226,Gulf,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,7716461,2.754193280816037,Both,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,7716461,2.754193280816037,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,7797134,3.736366535331995,Both,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,7797134,3.736366535331995,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,7878011,2.7954096758048292,Both,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,7878011,2.7954096758048292,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,7881832,2.125437438640689,Both,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,7881832,2.125437438640689,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,7914311,3.04506104438887,Both,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,7914311,3.04506104438887,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,7916550,2.3226199828368705,Both,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,7916550,2.3226199828368705,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,7925067,2.4934761914939796,Both,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,7925067,2.4934761914939796,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,7948186,3.7745738432972673,Gulf,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,7948186,3.7745738432972673,Gulf,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,8209444,2.4024605501275897,Both,flowering
Chr08N,5540000,8960000,dyln_fl50,15.4330382405536,8209444,2.4024605501275897,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,9201583,3.7038756173514975,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,9221020,2.2147843029806666,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,9376502,3.4115916081905313,Gulf,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,9376502,2.3289551477803845,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,9389094,2.949585573010152,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,9687305,5.304992930499459,Both,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,9687305,5.304992930499459,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,9714387,2.5554689578767427,Both,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,9714387,2.5554689578767427,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,9862805,2.3645583715376586,Both,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,9862805,2.3645583715376586,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,10329670,8.697948450298659,Gulf,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,10329670,8.697948450298659,Gulf,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,10361219,2.0935404579352626,Gulf,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,10361219,2.0935404579352626,Gulf,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,10509463,3.043946223398302,Gulf,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,10509463,3.043946223398302,Gulf,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,10669151,2.7018627238122876,Both,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,10669151,2.7018627238122876,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,10702951,3.7815708128556924,Both,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,10702951,3.7815708128556924,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,10708436,3.697101670440065,Gulf,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,10708436,3.697101670440065,Gulf,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,10974838,4.34861073499722,Gulf,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,10974838,4.34861073499722,Gulf,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,11224534,2.840169467222322,Both,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,11224534,2.840169467222322,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,12070765,2.6240879734628515,Both,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,12070765,2.6240879734628515,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,12242405,2.771967515629658,Gulf,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,12242405,2.771967515629658,Gulf,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,12332681,2.7253575486938906,Gulf,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,12332681,2.7253575486938906,Gulf,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,12422476,2.4513192355493083,Gulf,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,12422476,2.4513192355493083,Gulf,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,12440649,2.568554161033621,Both,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,12440649,2.568554161033621,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,12488276,2.060255990212594,Both,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,12488276,2.060255990212594,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,12560116,2.3889130759904953,Gulf,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,12560116,2.3889130759904953,Gulf,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,12804508,4.677873909320864,Both,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,12804508,4.677873909320864,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,12871495,2.707919518589893,Both,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,12871495,2.707919518589893,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,13218832,2.9996104462689623,Both,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,13218832,2.9996104462689623,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,13228191,2.3972763344689363,Both,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,13228191,2.3972763344689363,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,13229814,2.119014142777071,Both,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,13229814,2.119014142777071,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,13265058,3.309053302135204,Both,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,13265058,3.309053302135204,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,13313619,2.2237108243498502,Both,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,13313619,2.2237108243498502,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,13364338,2.55725903129668,Both,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,13364338,2.55725903129668,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,13447338,2.3374014759245747,Both,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,13447338,2.3374014759245747,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,13496373,2.206002754544452,Both,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,13496373,2.206002754544452,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,13668215,3.118293167770909,Both,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,13668215,3.118293167770909,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,13671249,2.9451573216323665,Both,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,13671249,2.9451573216323665,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,13677062,2.888281357328325,Both,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,13677062,2.888281357328325,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,13678545,3.7977580955985353,Both,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,13678545,3.7977580955985353,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,13712208,2.969177356161797,Both,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,13712208,2.969177356161797,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,13733075,3.190476294449547,Gulf,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,13733075,3.190476294449547,Gulf,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,14071105,2.666916279098845,Both,flowering
Chr08N,9510000,34420000,dyln_change_sec,17.5286805741576,14071105,2.666916279098845,Both,flowering
Chr08N,5540000,34420000,FL50,15.6183812661594,14588562,3.7286429541865096,Both,flowering
