sites,subpop,phe,CHR,POS_Mb,Gene ID,distance from gene,FDR Adjusted p value,Arabidopsis thaliana homolog,A. thaliana gene name,A. thaliana gene annotation,Rice gene annotation,Rice homolog
MO,Midwest,GR50,Chr05N,56.6,Pavir.5NG493200,444,3.2382858584412886e-24,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
MO,Midwest,GR50,Chr05N,56.6,Pavir.5NG493200,474,3.2382858584412886e-24,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
MO,Midwest,GR50,Chr05N,56.6,Pavir.5NG493200,508,3.2382858584412886e-24,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
MO,Midwest,GR50,Chr05N,56.6,Pavir.5NG493200,563,3.2382858584412886e-24,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
MO,Midwest,GR50,Chr05N,56.6,Pavir.5NG493200,621,3.2382858584412886e-24,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
MO,Midwest,GR50,Chr05N,56.6,Pavir.5NG493200,1056,3.2382858584412886e-24,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
MO,Midwest,GR50,Chr05N,56.6,Pavir.5NG493200,1245,3.2382858584412886e-24,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
MO,Midwest,GR50,Chr05N,56.6,Pavir.5NG493200,1246,3.2382858584412886e-24,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
MO,Midwest,GR50,Chr05N,56.6,Pavir.5NG493200,1255,3.2382858584412886e-24,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
MO,Midwest,GR50,Chr05N,56.6,Pavir.5NG493200,1271,3.2382858584412886e-24,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
MO,Midwest,GR50,Chr05N,56.6,Pavir.5NG493200,2111,3.2382858584412886e-24,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
MO,Midwest,GR50,Chr05N,56.61,Pavir.5NG493200,2452,3.2382858584412886e-24,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
MO,Midwest,GR50,Chr05N,56.61,Pavir.5NG493200,2485,3.2382858584412886e-24,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
MO,Midwest,GR50,Chr05N,56.61,Pavir.5NG493200,2630,3.2382858584412886e-24,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
MO,Midwest,GR50,Chr05N,56.61,Pavir.5NG493200,2724,3.2382858584412886e-24,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
MO,Midwest,GR50,Chr05N,56.61,Pavir.5NG493200,2730,3.2382858584412886e-24,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
MO,Midwest,GR50,Chr05N,56.61,Pavir.5NG493200,2826,3.2382858584412886e-24,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
MO,Midwest,GR50,Chr05N,56.61,Pavir.5NG493200,3062,3.2382858584412886e-24,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
MO,Midwest,GR50,Chr05N,56.61,Pavir.5NG493200,3103,3.2382858584412886e-24,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
MO,Midwest,GR50,Chr05N,56.61,Pavir.5NG493200,3200,3.2382858584412886e-24,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
MO,Midwest,GR50,Chr05N,66.45,Pavir.5NG111100,1341,3.2382858584412886e-24,AT2G02450.2,"anac034,ANAC035,LOV1,NAC035",NAC domain containing protein 35,"no apical meristem protein, putative, expressed",LOC_Os01g66490.1
MO,Midwest,GR50,Chr05N,72.17,Pavir.5NG011600,4926,3.2382858584412886e-24,AT3G12090.1,TET6,tetraspanin6,"tetraspanin family protein, putative, expressed",LOC_Os05g03530.3
MO,Midwest,GR50,Chr06K,0.12,Pavir.6KG264000,1807,3.2382858584412886e-24,AT3G20870.1,ZTP29,ZIP metal ion transporter family,"metal cation transporter, putative, expressed",LOC_Os08g01030.1
MO,Midwest,GR50,Chr06K,0.12,Pavir.6KG264000,1804,3.2382858584412886e-24,AT3G20870.1,ZTP29,ZIP metal ion transporter family,"metal cation transporter, putative, expressed",LOC_Os08g01030.1
MO,Midwest,GR50,Chr06K,0.12,Pavir.6KG264000,1590,3.2382858584412886e-24,AT3G20870.1,ZTP29,ZIP metal ion transporter family,"metal cation transporter, putative, expressed",LOC_Os08g01030.1
MO,Midwest,GR50,Chr06K,17,Pavir.6KG167700,8362,3.2382858584412886e-24,AT5G38260.1,NA,Protein kinase superfamily protein,"Ser/Thr protein kinase, putative, expressed",LOC_Os01g04570.1
MO,Midwest,GR50,Chr06K,18.96,Pavir.6KG217900,6370,3.2382858584412886e-24,NA,NA,NA,expressed protein,LOC_Os09g04160.1
MO,Midwest,GR50,Chr06K,20.07,NA,NA,3.2382858584412886e-24,NA,NA,NA,NA,NA
MO,Midwest,GR50,Chr06K,20.2,Pavir.6KG150800,21942,3.2382858584412886e-24,AT3G56190.1,"ALPHA-SNAP2,ASNAP",alpha-soluble NSF attachment protein 2,"alpha-soluble NSF attachment protein, putative, expressed",LOC_Os08g18110.1
MO,Midwest,GR50,Chr06K,20.26,Pavir.6KG149700,8722,3.2382858584412886e-24,AT1G80710.1,DRS1,DROUGHT SENSITIVE 1,"WD domain, G-beta repeat domain containing protein, expressed",LOC_Os08g18150.1
MO,Midwest,GR50,Chr06K,20.39,Pavir.6KG149100,10931,3.2382858584412886e-24,AT3G09850.1,NA,D111/G-patch domain-containing protein,"G-patch domain containing protein, expressed",LOC_Os08g19170.1
MO,Midwest,GR50,Chr06K,20.4,Pavir.6KG149100,19377,3.2382858584412886e-24,AT3G09850.1,NA,D111/G-patch domain-containing protein,"G-patch domain containing protein, expressed",LOC_Os08g19170.1
MO,Midwest,GR50,Chr06K,20.7,Pavir.6KG226100,22396,3.2382858584412886e-24,AT5G20280.1,"ATSPS1F,SPS1F",sucrose phosphate synthase 1F,"sucrose-phosphate synthase, putative, expressed",LOC_Os08g20660.1
MO,Midwest,GR50,Chr06K,20.93,NA,NA,3.2382858584412886e-24,NA,NA,NA,NA,NA
MO,Midwest,GR50,Chr06K,21.6,Pavir.6KG201000,8516,3.2382858584412886e-24,AT1G32490.1,"EMB2733,ESP3",RNA helicase family protein,"ATP-dependent RNA helicase, putative, expressed",LOC_Os08g24760.1
MO,Midwest,GR50,Chr06K,25.16,Pavir.6KG215706,16779,3.2382858584412886e-24,AT3G10380.1,"ATSEC8,SEC8",subunit of exocyst complex 8,"sec8 exocyst complex component specific domain containing protein, expressed",LOC_Os08g22864.1
MO,Midwest,GR50,Chr06K,29.47,Pavir.6KG167400,7331,3.2382858584412886e-24,AT2G04270.1,RNEE/G,RNAse E/G-like,"starch binding domain containing protein, putative, expressed",LOC_Os08g23430.1
MO,Midwest,GR50,Chr06K,30.87,Pavir.6KG221300,347,3.2382858584412886e-24,NA,NA,NA,expressed protein,LOC_Os02g22590.1
MO,Midwest,GR50,Chr06K,30.87,Pavir.6KG221300,549,3.2382858584412886e-24,NA,NA,NA,expressed protein,LOC_Os02g22590.1
MO,Midwest,GR50,Chr06K,30.87,Pavir.6KG221300,550,3.2382858584412886e-24,NA,NA,NA,expressed protein,LOC_Os02g22590.1
MO,Midwest,GR50,Chr06K,36.78,Pavir.6KG269800,332,3.2382858584412886e-24,AT3G57230.1,AGL16,AGAMOUS-like 16,"OsMADS23 - MADS-box family gene with MIKCc type-box, expressed",LOC_Os08g33488.1
MO,Midwest,GR50,Chr06N,0.32,Pavir.6NG002600,1515,3.2382858584412886e-24,AT3G20870.1,ZTP29,ZIP metal ion transporter family,"metal cation transporter, putative, expressed",LOC_Os08g01030.1
MO,Midwest,GR50,Chr06N,2.14,Pavir.6NG015600,20373,3.2382858584412886e-24,AT2G03090.1,"ATEXP15,ATEXPA15,ATHEXP ALPHA 1.3,EXP15,EXPA15",expansin A15,"expansin precursor, putative, expressed",LOC_Os05g39990.1
MO,Midwest,GR50,Chr06N,2.14,Pavir.6NG015600,20926,3.2382858584412886e-24,AT2G03090.1,"ATEXP15,ATEXPA15,ATHEXP ALPHA 1.3,EXP15,EXPA15",expansin A15,"expansin precursor, putative, expressed",LOC_Os05g39990.1
MO,Midwest,GR50,Chr06N,2.14,Pavir.6NG015600,20955,3.2382858584412886e-24,AT2G03090.1,"ATEXP15,ATEXPA15,ATHEXP ALPHA 1.3,EXP15,EXPA15",expansin A15,"expansin precursor, putative, expressed",LOC_Os05g39990.1
MO,Midwest,GR50,Chr06N,2.14,Pavir.6NG015600,21203,3.2382858584412886e-24,AT2G03090.1,"ATEXP15,ATEXPA15,ATHEXP ALPHA 1.3,EXP15,EXPA15",expansin A15,"expansin precursor, putative, expressed",LOC_Os05g39990.1
MO,Midwest,GR50,Chr06N,2.14,Pavir.6NG015600,21237,3.2382858584412886e-24,AT2G03090.1,"ATEXP15,ATEXPA15,ATHEXP ALPHA 1.3,EXP15,EXPA15",expansin A15,"expansin precursor, putative, expressed",LOC_Os05g39990.1
MO,Midwest,GR50,Chr06N,2.14,Pavir.6NG015600,21441,3.2382858584412886e-24,AT2G03090.1,"ATEXP15,ATEXPA15,ATHEXP ALPHA 1.3,EXP15,EXPA15",expansin A15,"expansin precursor, putative, expressed",LOC_Os05g39990.1
MO,Midwest,GR50,Chr06N,2.14,Pavir.6NG015600,21532,3.2382858584412886e-24,AT2G03090.1,"ATEXP15,ATEXPA15,ATHEXP ALPHA 1.3,EXP15,EXPA15",expansin A15,"expansin precursor, putative, expressed",LOC_Os05g39990.1
MO,Midwest,GR50,Chr06N,30,Pavir.6NG185203,9800,3.2382858584412886e-24,NA,NA,NA,NA,NA
MO,Midwest,GR50,Chr06N,30,Pavir.6NG185203,8148,3.2382858584412886e-24,NA,NA,NA,NA,NA
MO,Midwest,GR50,Chr06N,31.76,Pavir.6NG226903,9364,3.2382858584412886e-24,AT1G06560.1,NA,NOL1/NOP2/sun family protein,"NOL1/NOP2/sun family protein, putative, expressed",LOC_Os08g27824.1
MO,Midwest,GR50,Chr06N,46.78,Pavir.6NG348600,1632,3.2382858584412886e-24,AT4G22360.1,NA,SWIB complex BAF60b domain-containing protein,"SWIB/MDM2 domain containing protein, expressed",LOC_Os08g39310.1
MO,Midwest,GR50,Chr07K,5.93,Pavir.7KG048209,6887,3.2382858584412886e-24,AT3G28860.1,"ABCB19,ATABCB19,ATMDR1,ATMDR11,ATPGP19,MDR1,MDR11,PGP19",ATP binding cassette subfamily B19,"ABC transporter, ATP-binding protein, putative, expressed",LOC_Os03g08380.1
MO,Midwest,GR50,Chr07K,5.93,Pavir.7KG048209,6279,3.2382858584412886e-24,AT3G28860.1,"ABCB19,ATABCB19,ATMDR1,ATMDR11,ATPGP19,MDR1,MDR11,PGP19",ATP binding cassette subfamily B19,"ABC transporter, ATP-binding protein, putative, expressed",LOC_Os03g08380.1
MO,Midwest,GR50,Chr07K,5.93,Pavir.7KG048209,3581,3.2382858584412886e-24,AT3G28860.1,"ABCB19,ATABCB19,ATMDR1,ATMDR11,ATPGP19,MDR1,MDR11,PGP19",ATP binding cassette subfamily B19,"ABC transporter, ATP-binding protein, putative, expressed",LOC_Os03g08380.1
MO,Midwest,GR50,Chr07K,9.92,Pavir.7KG096300,6011,3.2382858584412886e-24,NA,NA,NA,NA,NA
MO,Midwest,GR50,Chr07K,11.1,Pavir.7KG023918,2871,3.2382858584412886e-24,AT2G37010.1,"ATNAP12,NAP12",non-intrinsic ABC protein 12,"white-brown complex homolog protein, putative, expressed",LOC_Os04g11820.1
MO,Midwest,GR50,Chr07K,19.18,NA,NA,3.2382858584412886e-24,NA,NA,NA,NA,NA
MO,Midwest,GR50,Chr07K,19.22,Pavir.7KG066400,178,3.2382858584412886e-24,AT5G55940.1,emb2731,Uncharacterised protein family (UPF0172),"neighbor of COX4, putative, expressed",LOC_Os04g20230.1
MO,Midwest,GR50,Chr07K,20.21,Pavir.7KG063900,3959,3.2382858584412886e-24,AT4G29920.1,NA,Double Clp-N motif-containing P-loop nucleoside triphosphate hydrolases superfamily protein,expressed protein,LOC_Os04g23220.1
MO,Midwest,GR50,Chr07K,20.21,Pavir.7KG063900,4041,3.2382858584412886e-24,AT4G29920.1,NA,Double Clp-N motif-containing P-loop nucleoside triphosphate hydrolases superfamily protein,expressed protein,LOC_Os04g23220.1
MO,Midwest,GR50,Chr07K,21.72,Pavir.7KG018500,11205,3.2382858584412886e-24,AT1G17220.1,FUG1,"Translation initiation factor 2, small GTP-binding protein","translation initiation factor IF-2, chloroplast precursor, putative, expressed",LOC_Os05g49970.1
MO,Midwest,GR50,Chr07K,24.79,Pavir.7KG007800,1205,3.2382858584412886e-24,AT1G58210.1,EMB1674,kinase interacting family protein,expressed protein,LOC_Os04g28040.1
MO,Midwest,GR50,Chr07K,24.79,Pavir.7KG007800,2484,3.2382858584412886e-24,AT1G58210.1,EMB1674,kinase interacting family protein,expressed protein,LOC_Os04g28040.1
MO,Midwest,GR50,Chr07K,24.79,Pavir.7KG007800,2187,3.2382858584412886e-24,AT1G58210.1,EMB1674,kinase interacting family protein,expressed protein,LOC_Os04g28040.1
MO,Midwest,GR50,Chr07K,32.26,Pavir.7KG149700,15123,3.2382858584412886e-24,NA,NA,NA,NA,NA
MO,Midwest,GR50,Chr07K,32.26,Pavir.7KG149700,15337,3.2382858584412886e-24,NA,NA,NA,NA,NA
MO,Midwest,GR50,Chr07K,34.7,Pavir.7KG182455,6896,3.2382858584412886e-24,NA,NA,NA,NA,NA
MO,Midwest,GR50,Chr07K,38.46,Pavir.7KG231100,2019,3.2382858584412886e-24,AT1G15740.1,NA,Leucine-rich repeat family protein,"regulatory subunit, putative, expressed",LOC_Os04g42470.3
MO,Midwest,GR50,Chr07K,38.46,Pavir.7KG231100,2085,3.2382858584412886e-24,AT1G15740.1,NA,Leucine-rich repeat family protein,"regulatory subunit, putative, expressed",LOC_Os04g42470.3
MO,Midwest,GR50,Chr07K,39.08,Pavir.7KG243900,2668,3.2382858584412886e-24,NA,NA,NA,NA,NA
MO,Midwest,GR50,Chr07K,43.33,Pavir.7KG325703,22094,3.2382858584412886e-24,AT4G00910.1,NA,Aluminium activated malate transporter family protein,"aluminum-activated malate transporter, putative, expressed",LOC_Os02g45160.1
MO,Midwest,GR50,Chr07K,43.49,Pavir.7KG302000,2923,3.2382858584412886e-24,AT4G11670.1,NA,Protein of unknown function (DUF810),expressed protein,LOC_Os03g47930.1
MO,Midwest,GR50,Chr07K,43.49,Pavir.7KG302000,3011,3.2382858584412886e-24,AT4G11670.1,NA,Protein of unknown function (DUF810),expressed protein,LOC_Os03g47930.1
MO,Midwest,GR50,Chr07K,43.49,Pavir.7KG302000,3062,3.2382858584412886e-24,AT4G11670.1,NA,Protein of unknown function (DUF810),expressed protein,LOC_Os03g47930.1
MO,Midwest,GR50,Chr07K,43.49,Pavir.7KG302000,3169,3.2382858584412886e-24,AT4G11670.1,NA,Protein of unknown function (DUF810),expressed protein,LOC_Os03g47930.1
MO,Midwest,GR50,Chr07K,43.49,Pavir.7KG302000,3226,3.2382858584412886e-24,AT4G11670.1,NA,Protein of unknown function (DUF810),expressed protein,LOC_Os03g47930.1
MO,Midwest,GR50,Chr07K,43.49,Pavir.7KG302000,3232,3.2382858584412886e-24,AT4G11670.1,NA,Protein of unknown function (DUF810),expressed protein,LOC_Os03g47930.1
MO,Midwest,GR50,Chr07K,43.59,Pavir.7KG303100,788,3.2382858584412886e-24,AT1G12740.1,CYP87A2,"cytochrome P450, family 87, subfamily A, polypeptide 2","cytochrome P450, putative, expressed",LOC_Os04g48170.1
MO,Midwest,GR50,Chr07K,44.9,Pavir.7KG306500,374,3.2382858584412886e-24,AT1G20830.1,MCD1,multiple chloroplast division site 1,expressed protein,LOC_Os04g49540.1
MO,Midwest,GR50,Chr07K,46.87,Pavir.7KG343800,511,3.2382858584412886e-24,AT1G13270.1,"MAP1B,MAP1C",methionine aminopeptidase 1B,"peptidase, M24 family protein, putative, expressed",LOC_Os04g52100.1
MO,Midwest,GR50,Chr07K,46.87,Pavir.7KG343800,1363,3.2382858584412886e-24,AT1G13270.1,"MAP1B,MAP1C",methionine aminopeptidase 1B,"peptidase, M24 family protein, putative, expressed",LOC_Os04g52100.1
MO,Midwest,GR50,Chr07K,46.87,Pavir.7KG343800,1646,3.2382858584412886e-24,AT1G13270.1,"MAP1B,MAP1C",methionine aminopeptidase 1B,"peptidase, M24 family protein, putative, expressed",LOC_Os04g52100.1
MO,Midwest,GR50,Chr07K,46.87,Pavir.7KG343800,1642,3.2382858584412886e-24,AT1G13270.1,"MAP1B,MAP1C",methionine aminopeptidase 1B,"peptidase, M24 family protein, putative, expressed",LOC_Os04g52100.1
MO,Midwest,GR50,Chr07K,46.87,Pavir.7KG343800,1548,3.2382858584412886e-24,AT1G13270.1,"MAP1B,MAP1C",methionine aminopeptidase 1B,"peptidase, M24 family protein, putative, expressed",LOC_Os04g52100.1
MO,Midwest,GR50,Chr07K,46.87,Pavir.7KG343800,1345,3.2382858584412886e-24,AT1G13270.1,"MAP1B,MAP1C",methionine aminopeptidase 1B,"peptidase, M24 family protein, putative, expressed",LOC_Os04g52100.1
MO,Midwest,GR50,Chr07K,46.87,Pavir.7KG343800,1252,3.2382858584412886e-24,AT1G13270.1,"MAP1B,MAP1C",methionine aminopeptidase 1B,"peptidase, M24 family protein, putative, expressed",LOC_Os04g52100.1
MO,Midwest,GR50,Chr07K,46.87,Pavir.7KG343800,1244,3.2382858584412886e-24,AT1G13270.1,"MAP1B,MAP1C",methionine aminopeptidase 1B,"peptidase, M24 family protein, putative, expressed",LOC_Os04g52100.1
MO,Midwest,GR50,Chr07K,46.88,Pavir.7KG343800,1122,3.2382858584412886e-24,AT1G13270.1,"MAP1B,MAP1C",methionine aminopeptidase 1B,"peptidase, M24 family protein, putative, expressed",LOC_Os04g52100.1
MO,Midwest,GR50,Chr07K,46.88,Pavir.7KG343800,1075,3.2382858584412886e-24,AT1G13270.1,"MAP1B,MAP1C",methionine aminopeptidase 1B,"peptidase, M24 family protein, putative, expressed",LOC_Os04g52100.1
MO,Midwest,GR50,Chr07K,46.88,Pavir.7KG343800,819,3.2382858584412886e-24,AT1G13270.1,"MAP1B,MAP1C",methionine aminopeptidase 1B,"peptidase, M24 family protein, putative, expressed",LOC_Os04g52100.1
MO,Midwest,GR50,Chr07K,46.88,Pavir.7KG343800,813,3.2382858584412886e-24,AT1G13270.1,"MAP1B,MAP1C",methionine aminopeptidase 1B,"peptidase, M24 family protein, putative, expressed",LOC_Os04g52100.1
MO,Midwest,GR50,Chr07K,46.88,Pavir.7KG343800,801,3.2382858584412886e-24,AT1G13270.1,"MAP1B,MAP1C",methionine aminopeptidase 1B,"peptidase, M24 family protein, putative, expressed",LOC_Os04g52100.1
MO,Midwest,GR50,Chr07K,46.88,Pavir.7KG343800,795,3.2382858584412886e-24,AT1G13270.1,"MAP1B,MAP1C",methionine aminopeptidase 1B,"peptidase, M24 family protein, putative, expressed",LOC_Os04g52100.1
MO,Midwest,GR50,Chr07K,46.88,Pavir.7KG343800,743,3.2382858584412886e-24,AT1G13270.1,"MAP1B,MAP1C",methionine aminopeptidase 1B,"peptidase, M24 family protein, putative, expressed",LOC_Os04g52100.1
MO,Midwest,GR50,Chr07K,46.88,Pavir.7KG343800,675,3.2382858584412886e-24,AT1G13270.1,"MAP1B,MAP1C",methionine aminopeptidase 1B,"peptidase, M24 family protein, putative, expressed",LOC_Os04g52100.1
MO,Midwest,GR50,Chr07K,51.83,Pavir.7KG358600,5317,3.2382858584412886e-24,AT4G27450.1,NA,Aluminium induced protein with YGL and LRDR motifs,"stem-specific protein TSJT1, putative, expressed",LOC_Os04g58280.2
MO,Midwest,GR50,Chr07N,1.37,Pavir.7NG124213,3178,3.2382858584412886e-24,AT1G58210.1,EMB1674,kinase interacting family protein,expressed protein,LOC_Os04g28040.1
MO,Midwest,GR50,Chr07N,12.33,NA,NA,3.2382858584412886e-24,NA,NA,NA,NA,NA
MO,Midwest,GR50,Chr07N,13.95,Pavir.7NG046090,9115,3.2382858584412886e-24,AT2G01460.1,NA,P-loop containing nucleoside triphosphate hydrolases superfamily protein,"phosphoribulokinase/Uridine kinase family protein, expressed",LOC_Os04g21110.1
MO,Midwest,GR50,Chr07N,16,Pavir.7NG027800,2291,3.2382858584412886e-24,AT2G32830.1,"PHT1;5,PHT5",phosphate transporter 1;5,"inorganic phosphate transporter, putative, expressed",LOC_Os04g10800.1
MO,Midwest,GR50,Chr07N,17.9,Pavir.7NG064017,17223,3.2382858584412886e-24,AT3G62700.1,"ATMRP10,MRP10",multidrug resistance-associated protein 10,"multidrug resistance-associated protein, putative, expressed",LOC_Os04g13210.1
MO,Midwest,GR50,Chr07N,17.95,Pavir.7NG063800,750,3.2382858584412886e-24,AT2G47800.1,"ATMRP4,EST3,MRP4",multidrug resistance-associated protein 4,"ABC transporter family protein, putative, expressed",LOC_Os04g13220.1
MO,Midwest,GR50,Chr07N,17.95,Pavir.7NG063800,216,3.2382858584412886e-24,AT2G47800.1,"ATMRP4,EST3,MRP4",multidrug resistance-associated protein 4,"ABC transporter family protein, putative, expressed",LOC_Os04g13220.1
MO,Midwest,GR50,Chr07N,17.95,Pavir.7NG063800,71,3.2382858584412886e-24,AT2G47800.1,"ATMRP4,EST3,MRP4",multidrug resistance-associated protein 4,"ABC transporter family protein, putative, expressed",LOC_Os04g13220.1
MO,Midwest,GR50,Chr07N,17.95,Pavir.7NG063800,67,3.2382858584412886e-24,AT2G47800.1,"ATMRP4,EST3,MRP4",multidrug resistance-associated protein 4,"ABC transporter family protein, putative, expressed",LOC_Os04g13220.1
MO,Midwest,GR50,Chr07N,17.95,Pavir.7NG063800,17,3.2382858584412886e-24,AT2G47800.1,"ATMRP4,EST3,MRP4",multidrug resistance-associated protein 4,"ABC transporter family protein, putative, expressed",LOC_Os04g13220.1
MO,Midwest,GR50,Chr07N,17.95,Pavir.7NG063800,51,3.2382858584412886e-24,AT2G47800.1,"ATMRP4,EST3,MRP4",multidrug resistance-associated protein 4,"ABC transporter family protein, putative, expressed",LOC_Os04g13220.1
MO,Midwest,GR50,Chr07N,17.95,Pavir.7NG063800,179,3.2382858584412886e-24,AT2G47800.1,"ATMRP4,EST3,MRP4",multidrug resistance-associated protein 4,"ABC transporter family protein, putative, expressed",LOC_Os04g13220.1
MO,Midwest,GR50,Chr07N,17.96,Pavir.7NG063800,3232,3.2382858584412886e-24,AT2G47800.1,"ATMRP4,EST3,MRP4",multidrug resistance-associated protein 4,"ABC transporter family protein, putative, expressed",LOC_Os04g13220.1
MO,Midwest,GR50,Chr07N,17.96,Pavir.7NG063800,4243,3.2382858584412886e-24,AT2G47800.1,"ATMRP4,EST3,MRP4",multidrug resistance-associated protein 4,"ABC transporter family protein, putative, expressed",LOC_Os04g13220.1
MO,Midwest,GR50,Chr07N,17.96,Pavir.7NG063800,5343,3.2382858584412886e-24,AT2G47800.1,"ATMRP4,EST3,MRP4",multidrug resistance-associated protein 4,"ABC transporter family protein, putative, expressed",LOC_Os04g13220.1
MO,Midwest,GR50,Chr07N,17.96,Pavir.7NG063800,5213,3.2382858584412886e-24,AT2G47800.1,"ATMRP4,EST3,MRP4",multidrug resistance-associated protein 4,"ABC transporter family protein, putative, expressed",LOC_Os04g13220.1
MO,Midwest,GR50,Chr07N,17.96,Pavir.7NG063800,5182,3.2382858584412886e-24,AT2G47800.1,"ATMRP4,EST3,MRP4",multidrug resistance-associated protein 4,"ABC transporter family protein, putative, expressed",LOC_Os04g13220.1
MO,Midwest,GR50,Chr07N,17.96,Pavir.7NG063800,4945,3.2382858584412886e-24,AT2G47800.1,"ATMRP4,EST3,MRP4",multidrug resistance-associated protein 4,"ABC transporter family protein, putative, expressed",LOC_Os04g13220.1
MO,Midwest,GR50,Chr07N,19.92,Pavir.7NG019800,3329,3.2382858584412886e-24,AT4G31440.1,NA,NA,expressed protein,LOC_Os04g21650.2
MO,Midwest,GR50,Chr07N,25.3,Pavir.7NG138151,5258,3.2382858584412886e-24,NA,NA,NA,NA,NA
MO,Midwest,GR50,Chr07N,31.76,NA,NA,3.2382858584412886e-24,NA,NA,NA,NA,NA
MO,Midwest,GR50,Chr07N,35.01,Pavir.7NG222600,3263,3.2382858584412886e-24,AT5G14230.1,NA,NA,"ankyrin repeat domain containing protein, expressed",LOC_Os04g41280.1
MO,Midwest,GR50,Chr07N,37.25,Pavir.7NG355800,23686,3.2382858584412886e-24,AT2G37040.1,"ATPAL1,PAL1",PHE ammonia lyase 1,"phenylalanine ammonia-lyase, putative, expressed",LOC_Os04g43800.1
MO,Midwest,GR50,Chr07N,38.68,Pavir.7NG338324,1684,3.2382858584412886e-24,NA,NA,NA,NA,NA
MO,Midwest,GR50,Chr07N,42.29,Pavir.7NG300700,4286,3.2382858584412886e-24,AT2G16530.1,NA,3-oxo-5-alpha-steroid 4-dehydrogenase family protein,"3-oxo-5-alpha-steroid 4-dehydrogenase, putative, expressed",LOC_Os04g48750.1
MO,Midwest,GR50,Chr07N,44.74,Pavir.7NG409400,473,3.2382858584412886e-24,AT4G31340.1,NA,myosin heavy chain-related,"DNA repair ATPase-related, putative, expressed",LOC_Os04g51796.3
MO,Midwest,GR50,Chr07N,44.74,Pavir.7NG409400,502,3.2382858584412886e-24,AT4G31340.1,NA,myosin heavy chain-related,"DNA repair ATPase-related, putative, expressed",LOC_Os04g51796.3
MO,Midwest,GR50,Chr07N,44.74,Pavir.7NG409400,512,3.2382858584412886e-24,AT4G31340.1,NA,myosin heavy chain-related,"DNA repair ATPase-related, putative, expressed",LOC_Os04g51796.3
MO,Midwest,GR50,Chr07N,44.74,Pavir.7NG409400,527,3.2382858584412886e-24,AT4G31340.1,NA,myosin heavy chain-related,"DNA repair ATPase-related, putative, expressed",LOC_Os04g51796.3
MO,Midwest,GR50,Chr07N,44.74,Pavir.7NG409400,562,3.2382858584412886e-24,AT4G31340.1,NA,myosin heavy chain-related,"DNA repair ATPase-related, putative, expressed",LOC_Os04g51796.3
MO,Midwest,GR50,Chr07N,44.74,Pavir.7NG409400,576,3.2382858584412886e-24,AT4G31340.1,NA,myosin heavy chain-related,"DNA repair ATPase-related, putative, expressed",LOC_Os04g51796.3
